provider,attribute_path,description,provider_uid,publisher,publication_id,publication_title,entity_level,value_types,occurrences,non_null_occurrences,sample_values
chargecloud GmbH,payload.aegiEnergyInfrastructureTablePublication.energyInfrastructureTable[].energyInfrastructureSite[].energyInfrastructureStation[].applicableForVehicles[].comVehicleCharacteristicsExtensionG.VehicleCharacteristicsExtended.euVehicleCategory[].value,eu Vehicle Category list value in AFIR energy infrastructure table publication > Energy infrastructure table > Charging site > Charging station > applicable For Vehicles list > Com Vehicle Characteristics Extension G > Vehicle Characteristics Extended,chargecloud_gmbh,chargecloud GmbH,978597062404620288,AFIR-recharging-stat-chargecloud-json,station,string,9802,9802,m1 | n1 | l
chargecloud GmbH,payload.aegiEnergyInfrastructureTablePublication.energyInfrastructureTable[].energyInfrastructureSite[].energyInfrastructureStation[].applicableForVehicles[].comVehicleCharacteristicsExtensionG.vehicleCharacteristicsExtended.euVehicleCategory[].value,eu Vehicle Category list value in AFIR energy infrastructure table publication > Energy infrastructure table > Charging site > Charging station > applicable For Vehicles list > Com Vehicle Characteristics Extension G > Vehicle Characteristics Extended,chargecloud_gmbh,chargecloud GmbH,978597062404620288,AFIR-recharging-stat-chargecloud-json,station,string,9802,9802,m1 | n1 | l
chargecloud GmbH,payload.aegiEnergyInfrastructureTablePublication.energyInfrastructureTable[].energyInfrastructureSite[].energyInfrastructureStation[].applicableForVehicles[].grossWeightCharacteristic[].comparisonOperator.value,Comparison Operator value in AFIR energy infrastructure table publication > Energy infrastructure table > Charging site > Charging station > applicable For Vehicles list > gross Weight Characteristic list,chargecloud_gmbh,chargecloud GmbH,978597062404620288,AFIR-recharging-stat-chargecloud-json,station,string,6172,6172,lessThanOrEqualTo
chargecloud GmbH,payload.aegiEnergyInfrastructureTablePublication.energyInfrastructureTable[].energyInfrastructureSite[].energyInfrastructureStation[].applicableForVehicles[].grossWeightCharacteristic[].grossVehicleWeight,Gross Vehicle Weight in AFIR energy infrastructure table publication > Energy infrastructure table > Charging site > Charging station > applicable For Vehicles list > gross Weight Characteristic list,chargecloud_gmbh,chargecloud GmbH,978597062404620288,AFIR-recharging-stat-chargecloud-json,station,integer,6172,6172,3000 | 2500 | 3500
chargecloud GmbH,payload.aegiEnergyInfrastructureTablePublication.energyInfrastructureTable[].energyInfrastructureSite[].energyInfrastructureStation[].applicableForVehicles[].grossWeightCharacteristic[].typeOfWeight.value,Type Of Weight value in AFIR energy infrastructure table publication > Energy infrastructure table > Charging site > Charging station > applicable For Vehicles list > gross Weight Characteristic list,chargecloud_gmbh,chargecloud GmbH,978597062404620288,AFIR-recharging-stat-chargecloud-json,station,string,6172,6172,maximumPermitted
chargecloud GmbH,payload.aegiEnergyInfrastructureTablePublication.energyInfrastructureTable[].energyInfrastructureSite[].energyInfrastructureStation[].applicableForVehicles[].heightCharacteristic[].comparisonOperator.value,Comparison Operator value in AFIR energy infrastructure table publication > Energy infrastructure table > Charging site > Charging station > applicable For Vehicles list > height Characteristic list,chargecloud_gmbh,chargecloud GmbH,978597062404620288,AFIR-recharging-stat-chargecloud-json,station,string,6074,6074,lessThanOrEqualTo
chargecloud GmbH,payload.aegiEnergyInfrastructureTablePublication.energyInfrastructureTable[].energyInfrastructureSite[].energyInfrastructureStation[].applicableForVehicles[].heightCharacteristic[].vehicleHeight,Vehicle Height in AFIR energy infrastructure table publication > Energy infrastructure table > Charging site > Charging station > applicable For Vehicles list > height Characteristic list,chargecloud_gmbh,chargecloud GmbH,978597062404620288,AFIR-recharging-stat-chargecloud-json,station,"integer, number",6074,6074,2.2 | 2 | 2.1
chargecloud GmbH,payload.aegiEnergyInfrastructureTablePublication.energyInfrastructureTable[].energyInfrastructureSite[].energyInfrastructureStation[].applicableForVehicles[].lengthCharacteristic[].comparisonOperator.value,Comparison Operator value in AFIR energy infrastructure table publication > Energy infrastructure table > Charging site > Charging station > applicable For Vehicles list > length Characteristic list,chargecloud_gmbh,chargecloud GmbH,978597062404620288,AFIR-recharging-stat-chargecloud-json,station,string,6172,6172,lessThanOrEqualTo
chargecloud GmbH,payload.aegiEnergyInfrastructureTablePublication.energyInfrastructureTable[].energyInfrastructureSite[].energyInfrastructureStation[].applicableForVehicles[].lengthCharacteristic[].vehicleLength,Vehicle Length in AFIR energy infrastructure table publication > Energy infrastructure table > Charging site > Charging station > applicable For Vehicles list > length Characteristic list,chargecloud_gmbh,chargecloud GmbH,978597062404620288,AFIR-recharging-stat-chargecloud-json,station,"integer, number",6172,6172,4.9 | 5 | 4.8
chargecloud GmbH,payload.aegiEnergyInfrastructureTablePublication.energyInfrastructureTable[].energyInfrastructureSite[].energyInfrastructureStation[].applicableForVehicles[].widthCharacteristic[].comparisonOperator.value,Comparison Operator value in AFIR energy infrastructure table publication > Energy infrastructure table > Charging site > Charging station > applicable For Vehicles list > width Characteristic list,chargecloud_gmbh,chargecloud GmbH,978597062404620288,AFIR-recharging-stat-chargecloud-json,station,string,6172,6172,lessThanOrEqualTo
chargecloud GmbH,payload.aegiEnergyInfrastructureTablePublication.energyInfrastructureTable[].energyInfrastructureSite[].energyInfrastructureStation[].applicableForVehicles[].widthCharacteristic[].vehicleWidth,Vehicle Width in AFIR energy infrastructure table publication > Energy infrastructure table > Charging site > Charging station > applicable For Vehicles list > width Characteristic list,chargecloud_gmbh,chargecloud GmbH,978597062404620288,AFIR-recharging-stat-chargecloud-json,station,"integer, number",6172,6172,2.2 | 2.1 | 2.4
chargecloud GmbH,payload.aegiEnergyInfrastructureTablePublication.energyInfrastructureTable[].energyInfrastructureSite[].energyInfrastructureStation[].authenticationAndIdentificationMethods[].value,authentication And Identification Methods list value in AFIR energy infrastructure table publication > Energy infrastructure table > Charging site > Charging station,chargecloud_gmbh,chargecloud GmbH,978597062404620288,AFIR-recharging-stat-chargecloud-json,station,string,32906,32906,creditCard | activeRFIDChip | rfid
chargecloud GmbH,payload.aegiEnergyInfrastructureTablePublication.energyInfrastructureTable[].energyInfrastructureSite[].energyInfrastructureStation[].dedicatedParkingSpaces[],dedicated Parking Spaces list in AFIR energy infrastructure table publication > Energy infrastructure table > Charging site > Charging station,chargecloud_gmbh,chargecloud GmbH,978597062404620288,AFIR-recharging-stat-chargecloud-json,station,null,3863,0,
chargecloud GmbH,payload.aegiEnergyInfrastructureTablePublication.energyInfrastructureTable[].energyInfrastructureSite[].energyInfrastructureStation[].dedicatedParkingSpaces[].applicableForVehicles[].comVehicleCharacteristicsExtensionG.VehicleCharacteristicsExtended.euVehicleCategory[].value,eu Vehicle Category list value in AFIR energy infrastructure table publication > Energy infrastructure table > Charging site > Charging station > dedicated Parking Spaces list > applicable For Vehicles list > Com Vehicle Characteristics Extension G > Vehicle Characteristics Extended,chargecloud_gmbh,chargecloud GmbH,978597062404620288,AFIR-recharging-stat-chargecloud-json,station,string,9802,9802,m1 | n1 | l
chargecloud GmbH,payload.aegiEnergyInfrastructureTablePublication.energyInfrastructureTable[].energyInfrastructureSite[].energyInfrastructureStation[].dedicatedParkingSpaces[].applicableForVehicles[].comVehicleCharacteristicsExtensionG.vehicleCharacteristicsExtended.euVehicleCategory[].value,eu Vehicle Category list value in AFIR energy infrastructure table publication > Energy infrastructure table > Charging site > Charging station > dedicated Parking Spaces list > applicable For Vehicles list > Com Vehicle Characteristics Extension G > Vehicle Characteristics Extended,chargecloud_gmbh,chargecloud GmbH,978597062404620288,AFIR-recharging-stat-chargecloud-json,station,string,9802,9802,m1 | n1 | l
chargecloud GmbH,payload.aegiEnergyInfrastructureTablePublication.energyInfrastructureTable[].energyInfrastructureSite[].energyInfrastructureStation[].dedicatedParkingSpaces[].applicableForVehicles[].grossWeightCharacteristic[].comparisonOperator.value,Comparison Operator value in AFIR energy infrastructure table publication > Energy infrastructure table > Charging site > Charging station > dedicated Parking Spaces list > applicable For Vehicles list > gross Weight Characteristic list,chargecloud_gmbh,chargecloud GmbH,978597062404620288,AFIR-recharging-stat-chargecloud-json,station,string,6172,6172,lessThanOrEqualTo
chargecloud GmbH,payload.aegiEnergyInfrastructureTablePublication.energyInfrastructureTable[].energyInfrastructureSite[].energyInfrastructureStation[].dedicatedParkingSpaces[].applicableForVehicles[].grossWeightCharacteristic[].grossVehicleWeight,Gross Vehicle Weight in AFIR energy infrastructure table publication > Energy infrastructure table > Charging site > Charging station > dedicated Parking Spaces list > applicable For Vehicles list > gross Weight Characteristic list,chargecloud_gmbh,chargecloud GmbH,978597062404620288,AFIR-recharging-stat-chargecloud-json,station,integer,6172,6172,3000 | 2500 | 3500
chargecloud GmbH,payload.aegiEnergyInfrastructureTablePublication.energyInfrastructureTable[].energyInfrastructureSite[].energyInfrastructureStation[].dedicatedParkingSpaces[].applicableForVehicles[].grossWeightCharacteristic[].typeOfWeight.value,Type Of Weight value in AFIR energy infrastructure table publication > Energy infrastructure table > Charging site > Charging station > dedicated Parking Spaces list > applicable For Vehicles list > gross Weight Characteristic list,chargecloud_gmbh,chargecloud GmbH,978597062404620288,AFIR-recharging-stat-chargecloud-json,station,string,6172,6172,maximumPermitted
chargecloud GmbH,payload.aegiEnergyInfrastructureTablePublication.energyInfrastructureTable[].energyInfrastructureSite[].energyInfrastructureStation[].dedicatedParkingSpaces[].applicableForVehicles[].heightCharacteristic[].comparisonOperator.value,Comparison Operator value in AFIR energy infrastructure table publication > Energy infrastructure table > Charging site > Charging station > dedicated Parking Spaces list > applicable For Vehicles list > height Characteristic list,chargecloud_gmbh,chargecloud GmbH,978597062404620288,AFIR-recharging-stat-chargecloud-json,station,string,6074,6074,lessThanOrEqualTo
chargecloud GmbH,payload.aegiEnergyInfrastructureTablePublication.energyInfrastructureTable[].energyInfrastructureSite[].energyInfrastructureStation[].dedicatedParkingSpaces[].applicableForVehicles[].heightCharacteristic[].vehicleHeight,Vehicle Height in AFIR energy infrastructure table publication > Energy infrastructure table > Charging site > Charging station > dedicated Parking Spaces list > applicable For Vehicles list > height Characteristic list,chargecloud_gmbh,chargecloud GmbH,978597062404620288,AFIR-recharging-stat-chargecloud-json,station,"integer, number",6074,6074,2.2 | 2 | 2.1
chargecloud GmbH,payload.aegiEnergyInfrastructureTablePublication.energyInfrastructureTable[].energyInfrastructureSite[].energyInfrastructureStation[].dedicatedParkingSpaces[].applicableForVehicles[].lengthCharacteristic[].comparisonOperator.value,Comparison Operator value in AFIR energy infrastructure table publication > Energy infrastructure table > Charging site > Charging station > dedicated Parking Spaces list > applicable For Vehicles list > length Characteristic list,chargecloud_gmbh,chargecloud GmbH,978597062404620288,AFIR-recharging-stat-chargecloud-json,station,string,6172,6172,lessThanOrEqualTo
